Group1_key,ecatalogue_key,CatFullNumber,Present Sci name,Phylum,Class,Order,Family,Genus,Ocean,SeaGulf,BaySound,Country,ProvinceStateTerritory,DistrictCountyShire,Township,NearestNamedPlace,PreciseLocation,AquDepthFromMet,AquDepthToMet,ColDate,Year Collected,Collector,Lat,Long
378,378,IZ.100266,Crepidula fornicata,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,72.9039,-41.2475
379,379,IZ.100267,Crepidula convexa,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,72.9039,-41.2475
380,380,IZ.100268,Crepidula fornicata,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,72.9039,-41.2475
381,381,IZ.100334,Crassostrea virginica,Mollusca,Bivalvia,Pterioida,Ostreidae,Crassostrea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,72.9039,-41.2475
382,382,IZ.100342,Geukensia demissa,Mollusca,Bivalvia,Mytiloida,Mytilidae,Geukensia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,72.9039,-41.2475
383,383,IZ.100359,Littorina saxatilis,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,72.9039,-41.2475
384,384,IZ.100379,Ptilohyale plumulosus,Arthropoda,Malacostraca,Amphipoda,Hyalidae,Ptilohyale,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Eastern side marsh area and Western side along rocky shore near the lighthouse,0,1,7/24/17,2017,Elder,41.2475,-72.9039
385,385,IZ.100542,Glycera americana,Annelida,Polychaeta,Phyllodocida,Glyceridae,Glycera,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
386,386,IZ.100543,Arbacia punctulata,Echinodermata,Echinoidea,Arbacioida,Arbaciidae,Arbacia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.242,-72.76
387,387,IZ.100544,Asterias forbesi,Echinodermata,Stelleroidea,Forcipulatida,Asteriidae,Asterias,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
388,388,IZ.100545,Pagurus longicarpus,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.242,-72.76
389,389,IZ.100546,Hydroides dianthus,Annelida,Polychaeta,Sedentarida,Serpulidae,Hydroides,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
390,390,IZ.100547,Cirratulus grandis,Annelida,Polychaeta,Spionida,Cirratulidae,Cirratulus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
391,391,IZ.100548,Jassa falcata,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Jassa,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
392,392,IZ.100549,Stenothoidae,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
393,393,IZ.100550,Stenothoidae,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
394,394,IZ.100572,Heteromysis,Arthropoda,Malacostraca,Mysidacea,Mysidae,Heteromysis,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.242,-72.76
395,395,IZ.100589,Stenothoe,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,Stenothoe,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
396,396,IZ.100591,Stenothoe,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,Stenothoe,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
397,397,IZ.100601,Tubularia,Cnidaria,Hydrozoa,Hydroida,Tubulariidae,Tubularia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
398,398,IZ.100602,Metridium senile,Cnidaria,Anthozoa,Actiniaria,Metridiiae,Metridium,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
399,399,IZ.100604,Botryllus schlosseri,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botryllus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
400,400,IZ.100605,Botrylloides diegensis,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botrylloides,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
401,401,IZ.100608,Halichondria,Porifera,Demospongiae,Halichondrida,Halichondriidae,Halichondria,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
402,402,IZ.100613,Jassa falcata,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Jassa,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
403,403,IZ.100614,Balanus eburneus,Arthropoda,Cirripedia,Thoracica,Balanidae,Balanus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
404,404,IZ.100615,Corophium,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Corophium,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
405,405,IZ.100616,Stenothoe,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,Stenothoe,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
406,406,IZ.100617,Alitta virens,Annelida,Polychaeta,,Nereididae,Alitta,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
407,407,IZ.100618,Neanthes arenaceodentata,Annelida,Polychaeta,,Nereididae,Neanthes,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
408,408,IZ.100621,Ampithoe valida,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,Ampithoe,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.242,-72.76
409,409,IZ.100622,Ptilohyale plumulosus,Arthropoda,Malacostraca,Amphipoda,Hyalidae,Ptilohyale,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.242,-72.76
410,410,IZ.100626,Styela clava,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
411,411,IZ.100627,Sabella microphthalma,Annelida,Polychaeta,Phyllodocida,Sabellidae,Sabella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
412,412,IZ.100628,Sabella microphthalma,Annelida,Polychaeta,Phyllodocida,Sabellidae,Sabella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
413,413,IZ.100629,Fagesia lineata,Cnidaria,Anthozoa,Actiniaria,Edwardsiidae,Fagesia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
414,414,IZ.100630,Hydroides dianthus,Annelida,Polychaeta,Sedentarida,Serpulidae,Hydroides,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
415,415,IZ.100631,Clathria prolifera,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
416,416,IZ.100632,Styela clava,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
417,417,IZ.100633,Nereididae,Annelida,Polychaeta,,Nereididae,,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
418,418,IZ.100634,Nereididae,Annelida,Polychaeta,,Nereididae,,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
419,419,IZ.100635,Hydroides dianthus,Annelida,Polychaeta,Sedentarida,Serpulidae,Hydroides,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
420,420,IZ.100636,Stylochus ellipticus,Platyhelminthes,Turbellaria,Polycladida,Stylochidae,Stylochus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
421,421,IZ.100637,Balanus eburneus,Arthropoda,Cirripedia,Thoracica,Balanidae,Balanus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
422,422,IZ.100638,Membranipora tenuis,Bryozoa,Gymnolaemata,Cheilostomata,Membraniporidae,Membranipora,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
423,423,IZ.100639,Exogone dispar,Annelida,Polychaeta,Phyllodocida,Syllidae,Exogone,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
424,424,IZ.100640,Nephtys picta,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,72.9039,-41.2475
425,425,IZ.100729,Scoletoma,Annelida,Polychaeta,Eunicida,Lumbrineridae,Scoletoma,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,72.9039,-41.2475
426,426,IZ.100730,Ampithoe valida,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,Ampithoe,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
427,427,IZ.100732,Jassa falcata,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Jassa,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
428,428,IZ.100744,Caprellidae,Arthropoda,Malacostraca,Amphipoda,Caprellidae,,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.242,-72.76
429,429,IZ.100760,Hydroides dianthus,Annelida,Polychaeta,Sedentarida,Serpulidae,Hydroides,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
430,430,IZ.100762,Crassostrea virginica,Mollusca,Bivalvia,Pterioida,Ostreidae,Crassostrea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
431,431,IZ.100763,Schizoporella unicornis,Bryozoa,Gymnolaemata,Cheilostomata,Schizoporellidae,Schizoporella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
432,432,IZ.100764,Cliona,Porifera,Demospongiae,Hadromerida,Clionaidae,Cliona,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
433,433,IZ.100767,Cirratulus grandis,Annelida,Polychaeta,Spionida,Cirratulidae,Cirratulus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
434,434,IZ.100836,Carcinus maenas,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.242,-72.76
435,435,IZ.100853,Panopeus herbstii,Arthropoda,Malacostraca,Decapoda,Panopeidae,Panopeus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
436,436,IZ.100881,Dyspanopeus sayi,Arthropoda,Malacostraca,Decapoda,Panopeidae,Dyspanopeus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
437,437,IZ.100885,Dyspanopeus sayi,Arthropoda,Malacostraca,Decapoda,Panopeidae,Dyspanopeus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.242,-72.76
438,438,IZ.100886,Carcinus maenas,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
439,439,IZ.100887,Idotea balthica,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.242,-72.76
440,440,IZ.100938,Upogebia affinis,Arthropoda,Malacostraca,Decapoda,Upogebiidae,Upogebia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,East side just above the low tide line,,,8/2/17,2017,Elder,41.241,-72.76
441,441,IZ.100939,Upogebia affinis,Arthropoda,Malacostraca,Decapoda,Upogebiidae,Upogebia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,East side just above the low tide line,,,8/2/17,2017,Elder,41.241,-72.76
442,442,IZ.100977,Geukensia demissa,Mollusca,Bivalvia,Mytiloida,Mytilidae,Geukensia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
443,443,IZ.100982,Anadara transversa,Mollusca,Bivalvia,Arcoida,Arcidae,Anadara,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
444,444,IZ.100991,Neverita duplicata,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Neverita,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.242,-72.76
445,445,IZ.100998,Busycotypus canaliculatus,Mollusca,Gastropoda,Neogastropoda,Melongenidae,Busycotypus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.242,-72.76
446,446,IZ.101017,Petricolaria pholadiformis,Mollusca,Bivalvia,Veneroida,Veneridae,Petricolaria,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.242,-72.76
447,447,IZ.101018,Anomia simplex,Mollusca,Bivalvia,Pterioida,Anomiidae,Anomia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.241,-72.76
448,448,IZ.101019,Costoanachis avara,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Costoanachis,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.241,-72.76
449,449,IZ.101020,Crassostrea virginica,Mollusca,Bivalvia,Pterioida,Ostreidae,Crassostrea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
450,450,IZ.101021,Busycon carica,Mollusca,Gastropoda,Neogastropoda,Melongenidae,Busycon,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
451,451,IZ.101024,Neverita duplicata,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Neverita,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.242,-72.76
452,452,IZ.101027,Pagurus longicarpus,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.242,-72.76
453,453,IZ.101028,Costoanachis avara,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Costoanachis,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.241,-72.76
454,454,IZ.101031,Botrylloides diegensis,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botrylloides,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Scraped off floating dock on northeast side.,0,0,7/27/17,2017,Elder,41.241,-72.76
455,455,IZ.101032,Tritia obsoleta,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Tritia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,West side just west of breakwall rocks,,,8/2/17,2017,Elder,41.241,-72.76
456,456,IZ.101033,Nematoda,Nematoda,,,,,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.241,-72.76
457,457,IZ.101034,Acari,Arthropoda,Arachnida,,,,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.242,-72.76
458,458,IZ.101035,Ostracoda,Arthropoda,Ostracoda,,,,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.242,-72.76
459,459,IZ.101036,Copepoda,Arthropoda,Copepoda,,,,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.242,-72.76
460,460,IZ.101037,Alitta virens,Annelida,Polychaeta,,Nereididae,Alitta,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.241,-72.76
461,461,IZ.101038,Urosalpinx cinerea,Mollusca,Gastropoda,Neogastropoda,Muricidae,Urosalpinx,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.242,-72.76
462,462,IZ.101039,Littorina obtusata,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.242,-72.76
463,463,IZ.101106,Carcinus maenas,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,Southwest side of island along shore and in tide pools.,,,7/27/17,2017,Elder,41.242,-72.76
464,464,IZ.101107,Tritia trivittata,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Tritia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.242,-72.76
465,465,IZ.101108,Cerebratulus lacteus,Nemertina,Anopla,Heteronemertea,Lineidae,Cerebratulus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,East side just above the low tide line,,,8/2/17,2017,Elder,41.242,-72.76
466,466,IZ.101109,Urosalpinx cinerea,Mollusca,Gastropoda,Neogastropoda,Muricidae,Urosalpinx,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,72.9039,-41.2475
467,467,IZ.101110,Pagurus longicarpus,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,72.9039,-41.2475
468,468,IZ.101111,Pagurus longicarpus,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,72.9039,-41.2475
469,469,IZ.101112,Crisularia turrita,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Crisularia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,72.9039,-41.2475
470,470,IZ.101113,Littorina obtusata,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,41.242,-72.76
471,471,IZ.101114,Pagurus longicarpus,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,41.242,-72.76
472,472,IZ.101115,Urosalpinx cinerea,Mollusca,Gastropoda,Neogastropoda,Muricidae,Urosalpinx,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,41.242,-72.76
473,473,IZ.101118,Tritia obsoleta,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Tritia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Digging along the beach North of the Lighthouse and near western breakwall.,0,2,7/24/17,2017,Elder,41.242,-72.76
474,474,IZ.101119,Urosalpinx cinerea,Mollusca,Gastropoda,Neogastropoda,Muricidae,Urosalpinx,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.242,-72.76
475,475,IZ.101120,Littorina obtusata,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,Branford,Outer Island,North East side along the shore near the docks.,0,1,7/27/17,2017,Elder,41.242,-72.76
476,476,IZ.101122,Hirudinea,Annelida,Hirudinea,,,,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,West side just west of breakwall rocks,,,8/2/17,2017,Elder,41.241,-72.76
